id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017,trans1.2018
50041041,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,41,Crude Rate (Upper 95% CI) (Mortality),8.894537595,9.539227352,9.862091258,7.294290986,8.611866059,9.926284111,9.959232431,8.045896784,7.724282567,11.01164515,8.069090743,7.718833338,9.352653901,11.59582633,9.308507861,8.626445968,10.54791033,11.17159879,9.87396503,8.601021043,8.623665037,10.90364713,11.8735059,11.87446716,11.8792758,11.5851612
50041042,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,42,EASR (Mortality),6.587072657,8.281119145,7.718180184,5.531496705,6.240816301,7.316199037,7.663219018,5.672406732,5.440698548,8.0729249,5.599401273,6.204305456,6.65597718,8.436650629,6.174494324,5.469925182,7.252358519,7.759339812,6.488299146,5.824289525,5.415810686,7.222000157,8.162723854,7.927664938,8.017184068,7.958800301
50041044,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,44,EASR (Lower 95% CI) (Mortality),3.995501218,5.182627573,4.88694434,x,3.819167181,4.723612281,4.91101568,x,x,5.343069608,x,x,4.204486401,5.6437656,3.906097949,3.376075157,4.756386873,5.183118749,4.182727839,3.578360511,3.342206759,4.772577863,5.478126133,5.36718794,5.426747663,5.307760794
50041045,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,45,EASR (Upper 95% CI) (Mortality),9.815970318,12.09401075,11.18599056,x,9.247465496,10.46687774,11.01792377,x,x,11.35716117,x,x,9.661491664,11.78206005,8.953892987,8.060819778,10.26640043,10.84706545,9.291898372,8.608415771,7.981795166,10.17069344,11.37417702,10.97961793,11.10509238,11.13830624
50041046,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,46,WASR (Mortality),4.987949944,4.144326611,4.710494404,3.213365947,3.596406154,4.255116124,3.480692268,3.011648258,3.117574782,4.706805308,3.659115944,2.547523422,4.845789051,4.749773579,3.811948732,3.684559889,4.215211625,3.891586818,3.958530192,2.992962553,3.81716935,4.962235443,4.875001955,4.935149764,4.02080466,3.87623868
50041048,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,48,WASR (Lower 95% CI) (Mortality),2.984712097,2.564765424,2.920115235,x,2.079282044,2.704336032,2.156283386,x,x,2.90061293,x,x,2.859221558,2.992914384,2.322518925,2.127033993,2.578645528,2.516961125,2.401973608,1.776621485,2.074038718,3.029550041,3.149443339,3.163277625,2.372242142,2.284459162
50041049,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,49,WASR (Upper 95% CI) (Mortality),7.497189443,6.096773435,6.922028449,x,5.522362227,6.151722722,5.117085993,x,x,6.943122416,x,x,7.347842685,6.905822073,5.664409651,5.662960421,6.247413805,5.560940749,5.897607933,4.521339329,6.083171883,7.364046701,6.9714875,7.094762216,6.097216432,5.881982428
50041050,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,50,Standardised Mortality Ratio,100.6053664,104.4543336,110.9339467,85.33945045,89.89420152,118.6925014,98.52891783,75.81986388,71.30000225,109.1347123,75.72221304,69.44615252,84.96973131,115.8288175,88.11913504,79.58285678,101.3697171,104.9331172,96.02311968,72.70204491,70.44836468,94.41060311,101.1127842,108.0099221,106.2228456,94.50743142
50041051,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,51,SMR (Lower 95% CI),63.0488475,66.92586249,71.79060121,49.71337475,55.64592758,76.81152871,63.76272057,45.64851094,42.25690009,72.51922376,45.58971876,41.15819125,53.86352086,78.14921675,55.85997267,49.26304266,66.80328231,70.27535543,62.14110014,45.00371167,43.60864809,62.73516013,68.70123122,73.38750175,72.17327002,63.76376711
50041052,5,Ayrshire and Arran,410,Malignant brain cancer,0,All Persons,52,SMR (Upper 95% CI),152.3177338,155.4197686,163.7603891,136.6367271,137.4128361,175.2135463,145.4481193,118.4021094,112.6847428,157.7300453,118.2496155,109.754861,127.4963167,165.3528392,132.2219686,121.6508503,147.4876163,150.70146,141.7490669,111.1327985,107.6878088,136.4496079,143.5215262,153.3114627,150.7748504,134.9152348
51041019,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,19,Number of deaths: All Ages,10,17,15,11,10,11,15,12,11,15,14,12,14,15,12,11,12,15,11,13,12,14,20,19,23,17
51041039,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,39,Crude Rate (Mortality),5.59703581,9.523542758,8.406139845,6.178699215,5.625689147,6.210689161,8.494300324,6.824657488,6.266128159,8.571428571,7.991597406,6.828774178,7.954681046,8.510976322,6.778665281,6.184152827,6.736199212,8.41283462,6.148858269,7.275820769,6.73245774,7.876806743,11.26259299,10.69807772,12.9497213,9.59281329
51041040,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,40,Crude Rate (Lower 95% CI) (Mortality),2.683996225,5.54781461,4.704852659,3.084384387,2.697736614,3.100353652,4.75419541,3.526400112,3.1280286,4.797363504,4.369080667,3.528527266,4.34889815,4.76352884,3.502635268,3.08710681,3.48069243,4.708599674,3.069487894,3.87406813,3.478759157,4.306323543,6.87948439,6.440941636,8.209012464,5.588167248
51041041,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,41,Crude Rate (Upper 95% CI) (Mortality),10.29314813,15.24811452,13.86464931,11.05539963,10.34584264,11.11263848,14.01005661,11.9213032,11.21183416,14.13726793,13.40854252,11.92849423,13.34660314,14.03756114,11.84096407,11.06515765,11.76678439,13.87569132,11.00200593,12.4418751,11.76024879,13.21594329,17.39416142,16.70637356,19.4309402,15.35902335
51041042,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,42,EASR (Mortality),6.803339501,12.74687623,9.980547394,7.749874596,6.683121932,7.000025655,10.26104602,7.646953948,7.134313179,9.299224098,8.557436581,9.591958293,8.534213007,9.304290932,6.741374684,6.113984572,6.971603019,8.486826448,6.102625963,7.712950672,6.556480974,7.948193983,10.94706665,10.02281883,12.29997955,9.70689995
51041044,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,44,EASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.561157397,x,7.772421943,x
51041045,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,45,EASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,16.43733823,x,17.84997105,x
51041046,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,46,WASR (Mortality),4.620124653,6.194142465,6.798093342,4.173013798,3.776271509,4.113555615,4.945422395,4.123620057,4.284905445,6.101087902,5.729113083,3.772851719,5.185153836,6.002220057,4.333525408,4.784724879,4.066696667,4.783483042,3.628462488,3.581651551,5.153422361,6.034716595,5.818116906,5.676016732,6.509150882,3.66873383
51041048,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,48,WASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,3.394358159,x,3.497852941,x
51041049,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,49,WASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.884259591,x,10.44005294,x
51041050,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,50,Standardised Mortality Ratio,87.91384031,134.2960333,121.9733234,90.14383858,83.85925344,94.88578605,108.2324159,78.1584008,79.42156783,111.6407381,99.27555385,80.17861981,88.85375716,92.20781793,79.96870041,75.67787585,78.96098406,94.36339835,75.71451675,75.78301769,67.43263226,87.98555757,111.2774584,110.5018823,131.916435,99.45473514
51041051,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,51,SMR (Lower 95% CI),42.15810361,78.23238836,68.26754319,44.99947943,40.2137716,47.36664252,60.5768616,40.38558621,39.64696051,62.48447364,54.27486909,41.42946285,48.57717587,51.60801573,41.32099444,37.77812296,40.80029269,52.81447773,37.79641396,40.35126524,34.84342509,48.10252307,67.97116249,66.52935161,83.62370385,57.93604824
51041052,5,Ayrshire and Arran,410,Malignant brain cancer,1,Males,52,SMR (Upper 95% CI),161.6766824,215.0209588,201.1764478,161.2922275,154.2201528,169.7768814,178.5129106,136.5269971,142.1071233,184.1344197,166.5675105,140.0559132,149.0815065,152.0827731,139.6892262,135.4086243,137.9289486,155.6380752,135.474185,129.5912682,117.791238,147.6248151,171.8590093,172.5623773,197.9394228,159.2366653
52041019,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,19,Number of deaths: All Ages,12,7,10,6,11,14,10,7,7,13,5,6,9,15,11,10,15,14,14,8,9,14,11,12,8,13
52041039,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,39,Crude Rate (Mortality),6.128264578,3.574255151,5.108061031,3.07504651,5.641199216,7.191436027,5.155409829,3.628127316,3.631779105,6.753246753,2.597051827,3.111661991,4.663139951,7.768518854,5.67818133,5.148111158,7.720497406,7.197536386,7.184461037,4.112138003,4.639199171,7.238770857,5.699157043,6.218969931,4.149377593,6.754860902
52041040,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,40,Crude Rate (Lower 95% CI) (Mortality),3.166563733,1.437035948,2.449513813,1.128487873,2.816066324,3.931624996,2.472219402,1.458695352,1.460163561,3.595819476,0.843255659,1.141925109,2.132284523,4.347981031,2.834527662,2.468719405,4.321103791,3.934960119,3.927811704,1.775329319,2.121337274,3.957503387,2.844998662,3.213432513,1.791406731,3.596678942
52041041,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,41,Crude Rate (Upper 95% CI) (Mortality),10.70484493,7.364331671,9.393906105,6.693081669,10.09366366,12.06600769,9.48098223,7.475328922,7.482853002,11.54825762,6.060652628,6.772778155,8.85209217,12.81299045,10.15983488,9.467559714,12.73378637,12.07624305,12.05430484,8.102551181,8.806645112,12.14542749,10.19736622,10.86328893,8.175928019,11.55101786
52041042,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,42,EASR (Mortality),6.370805814,3.815362061,5.455812974,3.313118814,5.798510671,7.632372419,5.065392014,3.697859516,3.747083917,6.846625702,2.641365964,2.81665262,4.777741353,7.569010326,5.607613964,4.825865792,7.533114019,7.031853176,6.873972329,3.935628377,4.275140397,6.495806332,5.37838106,5.832511045,3.734388586,6.210700652
52041044,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,44,EASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
52041045,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,45,EASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
52041046,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,46,WASR (Mortality),5.355775235,2.094510756,2.622895467,2.253718097,3.416540799,4.396676633,2.015962142,1.89967646,1.950244119,3.312522714,1.589118806,1.322195126,4.506424267,3.4973271,3.290372056,2.5843949,4.363726582,2.999690594,4.288597895,2.404273555,2.48091634,3.88975429,3.931887005,4.194282795,1.532458438,4.083743529
52041048,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,48,WASR (Lower 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
52041049,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,49,WASR (Upper 95% CI) (Mortality),x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
52041050,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,50,Standardised Mortality Ratio,114.3636176,67.8429591,97.67378095,77.74309468,96.18703746,147.8361242,86.84930184,72.12063408,61.42884062,106.3794158,45.49776861,54.78061737,79.55987263,155.7197544,99.14235638,84.37180345,131.1441643,119.2437452,121.6636037,68.19665479,74.91554379,101.8479329,86.71152699,104.2862549,68.09293569,88.73518907
52041051,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,51,SMR (Lower 95% CI),59.09335005,27.2763882,46.83837451,28.53034557,48.01622254,80.82338478,41.64761603,28.9962354,24.69757991,56.6425586,14.77300162,20.1035211,36.37983994,87.15516442,49.4915071,40.45955926,73.40039325,65.1916651,66.51462429,29.44247508,34.25615705,55.68121264,43.28608186,53.88622969,29.39769654,47.247751
52041052,5,Ayrshire and Arran,410,Malignant brain cancer,2,Females,52,SMR (Upper 95% CI),199.7702247,139.7824249,179.6255608,169.2139876,172.1051796,248.0438961,159.7189583,148.5960703,126.5668894,181.9120407,106.1766146,119.2343416,151.0294207,256.8360537,177.3930615,155.1627505,216.3023553,200.0707425,204.130854,134.3745967,142.2130379,170.8835254,155.150874,182.1671001,134.1702287,151.7398758
50042019,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,19,Number of deaths: All Ages,22,25,25,17,21,25,25,21,20,29,19,20,25,31,23,22,27,30,25,21,22,28,32,32,31,30
50042039,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,39,Crude Rate (Mortality),5.874813074,6.678242287,6.680740761,4.555808656,5.633802817,6.724226042,6.746545769,5.694606394,5.430503136,7.891156463,5.16711539,5.426672093,6.775067751,8.393577559,6.203641268,5.912071375,7.249684504,8.046994448,6.688784247,5.626708108,5.910165485,7.544322897,8.634879516,8.635578584,8.369104506,8.11534612
50042040,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,40,Crude Rate (Lower 95% CI) (Mortality),3.681714076,4.32180629,4.323423171,2.653926429,3.487412739,4.351564552,4.366008702,3.525051112,3.317092396,5.28483133,3.110941004,3.314752296,4.384466625,5.703028722,3.932576409,3.705063655,4.77758777,5.429273362,4.328628491,3.483021002,3.703869244,5.013147776,5.906251197,5.906729359,5.68640047,5.475389948
50042041,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,41,Crude Rate (Upper 95% CI) (Mortality),8.894537595,9.858403018,9.862091258,7.294290986,8.611866059,9.926284111,9.959232431,8.704810786,8.386971653,11.33301699,8.069090743,8.381054919,10.0013365,11.91401335,9.308507861,8.95094711,10.54791033,11.48758493,9.87396503,8.601021043,8.94806157,10.90364713,12.18987347,12.19086034,11.8792758,11.5851612
50042042,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,42,EASR (Mortality),6.587072657,8.613204641,7.718180184,5.531496705,6.240816301,7.316199037,7.663219018,6.30780212,6.754654927,8.339957783,5.599401273,6.743664609,7.12138648,8.67611423,6.174494324,5.673342595,7.252358519,8.010532979,6.488299146,5.824289525,5.679374062,7.222000157,8.404456594,8.204703946,8.017184068,7.958800301
50042044,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,44,EASR (Lower 95% CI) (Mortality),3.995501218,5.452197141,4.88694434,x,3.819167181,4.723612281,4.91101568,3.885298475,3.852255891,5.564071891,x,3.83245216,4.590737999,5.846103348,3.906097949,3.543663602,4.756386873,5.391243432,4.182727839,3.578360511,3.549124563,4.772577863,5.680979237,5.592774526,5.426747663,5.307760794
50042045,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,45,EASR (Upper 95% CI) (Mortality),9.815970318,12.4853458,11.18599056,x,9.247465496,10.46687774,11.01792377,9.307789519,10.45864634,11.66867948,x,10.46394211,10.1987131,12.05593384,8.953892987,8.296089725,10.26640043,11.14021498,9.291898372,8.608415771,8.302323687,10.17069344,11.65281687,11.30922999,11.10509238,11.13830624
50042046,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,46,WASR (Mortality),4.987949944,4.325464155,4.710494404,3.213365947,3.596406154,4.255116124,3.480692268,3.608215542,3.868206139,4.897543082,3.659115944,2.858576817,5.607367906,5.141623109,3.811948732,3.730330669,4.215211625,3.95438511,3.958530192,2.992962553,3.979362198,4.962235443,4.971695051,4.990557565,4.02080466,3.87623868
50042048,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,48,WASR (Lower 95% CI) (Mortality),2.984712097,2.709906614,2.920115235,x,2.079282044,2.704336032,2.156283386,2.127863509,2.135759256,3.055638083,x,1.686273445,3.399954819,3.253367306,2.322518925,2.168320449,2.578645528,2.57330411,2.401973608,1.776621485,2.206426153,3.029550041,3.234817598,3.21401391,2.372242142,2.284459162
50042049,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,49,WASR (Upper 95% CI) (Mortality),7.497189443,6.312671089,6.922028449,x,5.522362227,6.151722722,5.117085993,5.473087463,6.10667851,7.166912964,x,4.335218259,8.358046123,7.455055047,5.664409651,5.709152292,6.247413805,5.627419487,5.897607933,4.521339329,6.266476383,7.364046701,7.075869354,7.151721202,6.097216432,5.881982428
50042050,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,50,Standardised Mortality Ratio,99.21325104,105.6690316,110.1929564,82.89970994,88.81915251,116.6315251,98.22796692,81.83416636,76.52664828,111.3524413,74.59214138,75.03123836,90.45415724,116.4583658,86.21550653,81.98346738,99.99208229,106.3150754,94.19558789,70.61307907,72.16870597,93.26217681,102.5032616,108.1082335,102.9544288,94.03884475
50042051,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,51,SMR (Lower 95% CI),62.17641622,68.38342574,71.31107137,48.29213599,54.9804553,75.47777349,63.56796102,50.65663878,46.74446488,74.57447753,44.9093418,45.83102965,58.53716127,79.12780938,54.65323549,51.37860253,65.8954123,71.7303349,60.95841792,43.71060889,45.2277438,61.97203919,70.11215503,73.94595168,69.95253937,63.44761366
50042052,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",0,All Persons,52,SMR (Upper 95% CI),150.2100544,155.9883358,162.6665412,132.7304662,135.7695095,172.1711386,145.0038564,125.0922162,118.1892016,159.9206802,116.4848687,115.8796623,133.5281798,165.3033543,129.3655912,124.1239549,145.48323,151.7713807,139.0512695,107.9395923,109.2642881,134.7898122,144.7040212,152.6165692,146.1355936,134.2462982
51042019,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,19,Number of deaths: All Ages,10,18,15,11,10,11,15,13,13,15,14,13,15,15,12,11,12,15,11,13,13,14,20,20,23,17
51042039,5,Ayrshire and Arran,420,"Malignant brain cancer (incl pituitary gland, craniopharyngeal duct and pineal gland)",1,Males,39,Crude Rate (Mortality),5.59703581,10.08375116,8.406139845,6.178699215,5.625689147,6.210689161,8.494300324,7.393378945,7.405424188,8.571428571,7.991597406,7.397838693,8.522872549,8.510976322,6.778665281,6.184152827,6.736199212,8.41283462,6.148858269,7.275820769,7.293495885,7.876806743,11.26259299,11.26113445,12.9497213,9.59281329
