id,hbnew,hb_label,sitenew,site_label,sexnew,sex_label,label,age_label,trans1.1993,trans1.1994,trans1.1995,trans1.1996,trans1.1997,trans1.1998,trans1.1999,trans1.2000,trans1.2001,trans1.2002,trans1.2003,trans1.2004,trans1.2005,trans1.2006,trans1.2007,trans1.2008,trans1.2009,trans1.2010,trans1.2011,trans1.2012,trans1.2013,trans1.2014,trans1.2015,trans1.2016,trans1.2017
40044015,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,15,Number of registrations: 75-79,..,..,..,..,..,..,..,46,28,36,37,44,33,34,30,43,53,44,47,45,53,45,51,49,59
40044016,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,16,Number of registrations: 80x4,..,..,..,..,..,..,..,16,20,36,24,36,17,26,23,29,32,36,38,43,27,34,35,44,38
40044017,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,17,Number of registrations: 85x9,..,..,..,..,..,..,..,8,15,12,10,13,13,11,10,23,20,22,16,24,26,27,36,26,23
40044018,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,18,Number of registrations: 90+,..,..,..,..,..,..,..,5,8,4,4,6,6,8,10,4,7,9,13,12,15,15,20,15,14
40044019,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,19,Number of registrations: All Ages,..,..,..,..,..,..,..,347,382,355,324,384,376,389,402,440,459,406,420,471,483,490,490,479,485
40044020,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,20,Incidence rate: Under 5,..,..,..,..,..,..,..,4.385451994,2.250562641,3.076639079,3.913036673,6.290544525,6.260221768,1.555826961,1.525366851,5.957301045,5.886638067,4.396312959,5.849963072,5.811546089,6.573853593,3.676767974,5.146604711,5.20806208,4.541291695
40044021,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,21,Incidence rate: 5..,..,..,..,..,..,..,..,1.989416305,5.453306067,2.779843356,3.533943528,5.021412739,1.457789699,5.189875295,3.798035656,6.968317384,2.346720068,3.92129183,5.492091388,7.723498745,2.269683833,6.716919173,0.739530103,2.891092544,4.997287187
40044022,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,22,Incidence rate: 10-14,..,..,..,..,..,..,..,2.566274027,3.858868323,4.50016072,0.649831694,5.223023086,3.31536406,2.708283964,2.05854502,3.474852493,5.634278953,4.281585614,3.630475665,3.755530018,3.850834091,4.679639668,1.561621588,3.885728496,2.285453091
40044023,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,23,Incidence rate: 15-19,..,..,..,..,..,..,..,1.932143133,3.858595343,3.192562606,3.171160201,1.909162069,3.836783241,5.732118973,4.418550337,3.1741598,5.057337565,3.179508702,3.229911565,2.659910494,6.800593012,6.200909467,4.189563797,3.542857953,6.580679126
40044024,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,24,Incidence rate: 20-24,..,..,..,..,..,..,..,4.801031536,5.997760836,5.189581914,3.185362622,2.526592385,6.234297364,1.869624829,6.190148997,2.44159998,2.436365187,4.841882282,4.72447455,4.051090033,4.080276526,4.11285679,2.349361855,5.898765388,5.41431545
40044025,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,25,Incidence rate: 25-29,..,..,..,..,..,..,..,7.051101254,5.348415866,5.610885117,6.479388346,4.292091107,7.695052082,6.119493306,8.456604608,6.311258654,8.75547217,4.988775256,5.596423264,8.696462403,6.763112753,4.243247175,4.762018143,6.362463777,6.165988408
40044026,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,26,Incidence rate: 30-34,..,..,..,..,..,..,..,5.938594928,8.235785035,7.332081239,7.018569966,3.662869492,10.77640854,6.615506748,10.31168795,6.288033872,7.610929294,10.16363452,9.897527598,7.06355271,6.308670637,10.0639058,11.87106771,8.648114402,12.21523239
40044027,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,27,Incidence rate: 35-39,..,..,..,..,..,..,..,10.85534988,8.784894116,8.820675664,9.397073334,11.09426427,9.685751184,15.81217319,10.00050003,11.47177084,11.32091211,9.242030289,12.74421094,12.05666633,11.00632176,9.610038372,15.53781093,15.81340186,12.07253688
40044028,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,28,Incidence rate: 40-44,..,..,..,..,..,..,..,11.31138548,17.15512662,11.39428007,8.550571285,13.68125825,13.47227044,10.86585328,11.89675684,10.87570109,14.64534723,15.93684759,14.47007374,12.62959058,11.3855017,15.44658452,17.26242586,12.81550163,10.02774342
40044029,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,29,Incidence rate: 45-49,..,..,..,..,..,..,..,17.32468382,16.36908509,11.04382558,10.2059807,19.31586711,14.29028718,13.99039699,16.96389973,18.78145894,18.46683093,15.55734177,12.37515276,13.45038618,19.23266851,13.67600492,14.45705719,16.79734277,11.6212148
40044030,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,30,Incidence rate: 50-54,..,..,..,..,..,..,..,13.91128395,18.08318264,13.61082125,17.09682722,18.42735673,22.20205173,23.72996582,18.69939476,23.14293197,25.48510603,13.31658146,16.95317533,22.10848634,24.40704442,23.48344951,17.85301716,18.84510891,16.24142086
40044031,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,31,Incidence rate: 55-59,..,..,..,..,..,..,..,18.84715709,28.24480816,20.23429923,15.58054464,21.28763587,26.7012263,19.92889883,25.35953819,27.69577876,20.24687692,16.72934595,18.38694002,22.38753462,22.48412059,27.95214107,26.67393778,18.51648256,30.49038706
40044032,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,32,Incidence rate: 60-64,..,..,..,..,..,..,..,31.14841822,21.77120879,27.60569327,24.27066647,31.999744,20.70954073,25.09961409,30.0524819,29.08894833,27.09744659,21.05806592,27.3959788,29.85737894,31.63377925,34.44857671,29.25646777,28.67168194,26.5664227
40044033,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,33,Incidence rate: 65-69,..,..,..,..,..,..,..,36.07122748,41.32013433,29.09001155,30.64154644,29.5948122,35.81255186,41.44438076,41.60175613,45.69138981,41.55988086,42.09151899,39.55130309,37.6331862,41.68751042,39.32596775,42.08448824,39.96631411,41.44556199
40044034,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,34,Incidence rate: 70-74,..,..,..,..,..,..,..,33.08587853,42.34880959,45.91602469,42.64825345,29.49522482,37.47176958,44.40273279,46.41167153,42.86582995,48.29061093,38.38204901,31.66498446,54.60140971,52.13969503,50.34466734,42.25730859,45.19518671,43.62773328
40044035,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,35,Incidence rate: 75-79,..,..,..,..,..,..,..,60.55659409,36.9558905,48.01344376,49.35109973,58.32836217,43.26790701,44.2852491,38.16891015,54.03639288,66.22020091,54.2085551,57.30169954,54.44250871,63.34030475,53.00540655,60.04450357,58.08853166,70.07042672
40044036,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,36,Incidence rate: 80x4,..,..,..,..,..,..,..,34.70264174,41.34879778,69.82292131,45.42615411,66.29467985,32.05672154,49.38084023,43.91827382,54.94713706,59.73715651,65.76904105,68.1394348,74.65666615,46.13176599,57.22460658,57.9931071,71.68108434,61.38933764
40044037,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,37,Incidence rate: 85x9,..,..,..,..,..,..,..,30.72550601,57.32630131,46.46120489,40.13485311,53.57069271,49.31340566,38.73512219,33.68704733,75.22731733,63.44775078,71.13755416,51.34623407,76.96254489,82.4742268,83.51634755,109.4557616,77.09185791,65.99523687
40044038,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,38,Incidence rate: 90+,..,..,..,..,..,..,..,41.74668114,64.25186732,34.51548883,34.01939105,49.71414367,48.34810637,63.46687822,80.18603159,32.50975293,56.86895767,64.42376521,85.40270661,75.05629222,92.20555692,88.46947803,117.7925673,85.59689569,78.8155154
40044039,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,39,Crude Rate (Incidence),..,..,..,..,..,..,..,14.46821995,15.9296759,14.8145057,13.53728394,16.02992252,15.66281622,16.18082593,16.64155255,18.13251572,18.84012166,16.59771393,17.08108636,19.13195361,19.61485043,19.8587194,19.7770441,19.21456938,19.37496754
40044040,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,40,Crude Rate (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,12.98579441,14.37209656,13.31333854,12.10321503,14.46652304,14.11947577,14.61262353,15.05432929,16.47762039,17.15576552,15.02229388,15.48636639,17.4429288,17.90434585,18.13908102,18.06447828,17.53214963,17.68878961
40044041,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,41,Crude Rate (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,16.07350015,17.61002502,16.43860865,15.09453802,17.71621555,17.32881238,17.8714711,18.35059961,19.90859799,20.6451422,18.29343007,18.79544638,20.94036655,21.44469289,21.69744056,21.60820293,21.01487524,21.17853416
40044042,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,42,EASR (Incidence),..,..,..,..,..,..,..,16.4046354,17.88576073,16.16777611,15.2642592,17.85261038,17.04922821,18.02595143,18.09080605,19.55819741,20.05237484,18.21972802,18.33603424,20.48017482,20.77886535,21.04586258,20.5239905,20.19696447,20.30828442
40044044,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,44,EASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,14.66332655,16.0562957,14.49507626,13.56180488,16.04741165,15.31716915,16.20944975,16.30504295,17.72648187,18.23266926,16.41886752,16.57657961,18.62819036,18.92780956,19.17761019,18.72031372,18.39485582,18.5054635
40044045,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,45,EASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,18.24223188,19.8125046,17.930496,17.06591818,19.75264044,18.87272714,19.93753456,19.96802889,21.47867921,21.95739467,20.1129495,20.18295642,22.41866622,22.71503794,22.99970629,22.40943375,22.08207863,22.1937011
40044046,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,46,WASR (Incidence),..,..,..,..,..,..,..,10.24469331,11.33878507,9.882077212,9.219940484,11.10064168,11.21316773,11.02869834,11.39886955,12.30512603,12.52026398,10.87896646,11.38418766,12.50547773,12.68670677,12.78834798,11.92819407,12.0990705,12.12322243
40044048,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,48,WASR (Lower 95% CI) (Incidence),..,..,..,..,..,..,..,9.084719506,10.1191035,8.750278524,8.11916361,9.864026188,9.977017437,9.847153954,10.20214528,11.02536946,11.24705815,9.694898291,10.1533782,11.21851267,11.41228399,11.51221227,10.73339904,10.86339401,10.88897271
40044049,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,49,WASR (Upper 95% CI) (Incidence),..,..,..,..,..,..,..,11.47335144,12.62686544,11.08171186,10.3896773,12.40922674,12.52046683,12.27622025,12.66100334,13.65413761,13.8607557,12.13026851,12.68439254,13.86131747,14.02761524,14.13059469,13.18513253,13.40034651,13.42277858
40044050,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,50,Standardised Incidence Ratio,..,..,..,..,..,..,..,92.04204035,98.48259443,92.77802378,89.84869676,96.89107375,97.9125081,98.11400511,91.94368631,95.56145099,97.51485616,89.02686727,91.39249151,93.87845072,100.969618,102.3336931,101.8949874,101.3242616,105.0819773
40044051,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,51,SIR (Lower 95% CI),..,..,..,..,..,..,..,82.61133832,88.853117,83.37674339,80.33059679,87.44128047,88.26466877,88.605058,83.17436284,86.83987029,88.79677305,80.57662455,82.85992935,85.59058655,92.16460599,93.47224835,93.07153175,92.45235117,95.93683114
40044052,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),0,All Persons,52,SIR (Upper 95% CI),..,..,..,..,..,..,..,102.2543032,108.8710758,102.9492077,100.1843927,107.0836834,108.3271015,108.3653958,101.3860798,104.9217075,106.8574879,98.12235453,100.5651887,102.7521396,110.388935,111.8087818,111.3294563,110.8178213,114.8637923
41044000,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,0,Number of registrations: Under 5,..,..,..,..,..,..,..,4,2,1,3,2,5,2,2,4,5,1,3,2,5,3,1,2,4
41044001,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,1,Number of registrations: 5..,..,..,..,..,..,..,..,2,4,4,4,3,1,2,2,6,1,3,5,5,3,6,1,2,4
41044002,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,2,Number of registrations: 10-14,..,..,..,..,..,..,..,1,1,5,1,3,4,1,2,0,5,2,2,2,2,2,2,1,1
41044003,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,3,Number of registrations: 15-19,..,..,..,..,..,..,..,1,4,2,3,1,3,3,4,0,7,2,3,2,7,6,4,2,5
41044004,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,4,Number of registrations: 20-24,..,..,..,..,..,..,..,4,7,6,2,1,6,1,5,1,1,4,3,3,5,2,1,5,7
41044005,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,5,Number of registrations: 25-29,..,..,..,..,..,..,..,7,5,4,3,3,3,4,7,4,7,6,5,9,8,2,4,4,3
41044006,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,6,Number of registrations: 30-34,..,..,..,..,..,..,..,6,7,7,7,2,6,6,6,3,6,6,7,5,5,4,11,6,11
41044007,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,7,Number of registrations: 35-39,..,..,..,..,..,..,..,7,5,11,7,15,10,8,7,5,9,3,9,7,7,5,12,12,7
41044008,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,8,Number of registrations: 40-44,..,..,..,..,..,..,..,15,14,8,10,15,13,9,7,9,14,14,16,9,9,10,9,8,7
41044009,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,9,Number of registrations: 45-49,..,..,..,..,..,..,..,21,10,6,10,15,12,12,20,15,19,14,11,13,18,14,13,17,12
41044010,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,10,Number of registrations: 50-54,..,..,..,..,..,..,..,12,16,10,10,22,19,17,16,18,18,13,14,21,22,22,15,16,18
41044011,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,11,Number of registrations: 55-59,..,..,..,..,..,..,..,12,21,17,17,19,12,16,20,24,16,14,13,19,19,26,22,14,27
41044012,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,12,Number of registrations: 60-64,..,..,..,..,..,..,..,16,12,15,21,19,18,14,18,23,18,15,16,21,19,23,17,20,22
41044013,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,13,Number of registrations: 65-69,..,..,..,..,..,..,..,21,27,17,21,19,21,18,23,23,27,27,27,25,28,23,27,21,28
41044014,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,14,Number of registrations: 70-74,..,..,..,..,..,..,..,18,18,21,20,14,13,24,21,18,19,14,18,24,30,27,22,23,21
41044015,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,15,Number of registrations: 75-79,..,..,..,..,..,..,..,21,10,12,11,23,18,20,10,16,26,10,22,26,19,24,21,23,31
41044016,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,16,Number of registrations: 80x4,..,..,..,..,..,..,..,5,8,7,7,13,5,11,8,10,8,23,10,10,11,13,15,20,18
41044017,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,17,Number of registrations: 85x9,..,..,..,..,..,..,..,1,3,2,2,3,3,4,2,6,4,6,4,8,9,7,6,10,6
41044018,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,18,Number of registrations: 90+,..,..,..,..,..,..,..,1,2,0,2,1,1,2,2,1,0,4,3,3,3,6,2,4,6
41044019,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,19,Number of registrations: All Ages,..,..,..,..,..,..,..,175,176,155,161,193,173,174,182,186,210,181,191,214,229,225,205,210,238
41044020,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,20,Incidence rate: Under 5,..,..,..,..,..,..,..,5.685856432,2.926543752,1.50520802,4.607941018,3.081521655,7.674361493,3.046365686,2.977652716,5.811672745,7.190106414,1.439035271,4.312265521,2.851846571,7.160451395,4.313319531,1.433424595,2.892263196,5.883131591
41044021,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,21,Incidence rate: 5..,..,..,..,..,..,..,..,2.593865508,5.325735284,5.41777844,5.505319515,4.192169028,1.417675579,2.897878753,2.977253781,9.136452924,1.536169101,4.624919064,7.693491306,7.558693253,4.438592079,8.794430194,1.4537842,2.842806988,5.598712296
41044022,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,22,Incidence rate: 10-14,..,..,..,..,..,..,..,1.248299192,1.249984375,6.279434851,1.27585195,3.843246775,5.205757568,1.326084074,2.679851536,0,6.853164106,2.777700619,2.838933129,2.943470646,3.032646439,3.067202405,3.07045151,1.524855139,1.489602574
41044023,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,23,Incidence rate: 15-19,..,..,..,..,..,..,..,1.281886938,5.08646999,2.525061233,3.755915567,1.257071025,3.782625142,3.770312559,4.989210832,0,8.722958828,2.506862536,3.800210278,2.594336563,9.243486643,8.038800611,5.441880714,2.771234585,7.1629133
41044024,4,West of Scotland,440,All brain and CNS tumours (malignant and non-malignant),1,Males,24,Incidence rate: 20-24,..,..,..,..,..,..,..,5.623506256,9.482268159,7.891725526,2.576157661,1.278167619,7.584280315,1.264174557,6.271322496,1.234232678,1.228772947,4.871810487,3.569558803,3.496585002,5.857064205,2.351972717,1.172168042,5.871438972,8.321544479
